PC1,PC2,PC3,Species
1.6020030326942942,0.05518007325329411,0.6058975701269875,0.0
2.8446431012235602,-0.7808224341563451,-0.36616615073201175,0.0
1.2275794427015758,-0.6482943664809201,-0.1850089973138814,0.0
3.4721081828140083,-1.8377106111013088,0.03896842851069253,0.0
1.350228124913145,-0.32722924290494154,-0.2672663475166321,0.0
3.6433509577522867,0.15146780367582485,0.2606136373482863,0.0
1.0012223647543559,-0.28766182134338064,-0.25644659284748283,0.0
4.30807487420114,-0.007952871157160184,-0.26599417980668677,0.0
2.682851911679128,-0.5008831425252767,0.13322434738600133,0.0
1.344107351023492,0.41958932048068487,-0.06349304438511001,0.0
4.433523907131113,-0.8683123285323622,0.09811654296164538,0.0
0.7716355498426648,0.11096802608918126,-0.45508732529459794,0.0
4.130620807882824,-0.6693652686222347,0.31472275991321463,0.0
2.4873735484034185,-0.795801651540691,0.7859716980582825,0.0
2.748682197826777,-0.975304151482846,0.29405359591202634,0.0
2.9531498573115083,0.8449150118095146,-0.6145289209041402,0.0
3.635699464187302,-1.4412162726919693,-0.0409718748904815,0.0
1.3671042886454876,0.47771157168628225,0.23494226264270662,0.0
2.616696475329977,-0.997117098873322,-0.2236599588900432,0.0
1.616253192618637,0.5657159441192987,0.291148549523713,0.0
2.3381489192160916,-0.5803303940136331,-0.02215055616849278,0.0
3.4774547248328966,0.6362274711772181,-0.28294712511107006,0.0
4.1732004205985165,-0.09760781649585278,0.3315152236618069,0.0
3.4932604118615598,0.5941712934934393,0.2365332935442208,0.0
3.8872377849170876,-0.2648003495780612,-0.48737144324165615,0.0
1.0448154884070444,0.15658077610227092,0.28134155291300633,0.0
4.032569429366237,0.4372058572587795,0.04216152195712466,0.0
5.244680874714292,1.7062402872955686,-0.014577622481975647,0.0
4.319927262796768,-0.5365850056279107,0.8947287423144912,0.0
4.041814528227352,-0.16819429060702767,0.17428345296718967,0.0
2.8490595664156015,-0.6728731288524615,-0.14396988985992765,0.0
4.2075591695957355,0.3735996750959776,-0.7241064909573929,0.0
-2.9414737144876835,-0.9514873671418432,-0.6014733217790659,0.0
-1.5654776487324469,-1.170863867392694,-0.00980657061819198,0.0
-2.2513789694259283,0.1797281280050834,-0.3442981058998418,0.0
-0.8026397857782887,-1.4597027540510175,0.12333776872115033,0.0
-2.778867381833411,-0.1349974072261952,-0.9966282199057264,0.0
-2.692004070069182,0.19282649007150435,-0.40219073626166385,0.0
-1.8411660453530283,-0.7636861831351984,-0.0369703735259073,0.0
-2.4189535806912406,-0.13661972821159385,0.16289672124954419,0.0
-1.3934822383295926,-1.4143464531751306,-0.26863160440625117,0.0
-2.1114845477070046,-0.4039115373164745,-0.5668137270396779,0.0
-0.44898240019293983,-0.6328971773588707,0.08995612747652887,0.0
-2.4450587184438484,0.32531825656422536,-1.029842747035873,0.0
-1.0233432703997132,-0.17708119370339567,0.048211585846158624,0.0
-4.118256290180976,-0.7285767348454893,0.7462921293695839,0.0
-1.7920232287737392,-0.7348045104893568,-0.40803069764796884,0.0
-2.469330976273228,0.04106278557366517,-0.8869682613616848,0.0
-2.3165941330150384,-0.5802846184687339,-0.12082069106398748,0.0
-4.098496626832665,-0.2597980608885785,0.042215018102478116,0.0
-1.9500753197960472,-0.02907193227177274,-0.8154976795016474,0.0
-3.74566343121263,-0.277010989228954,-0.1700697867545205,0.0
-1.8536170771910057,-0.8391466474746798,-0.19113504976863166,0.0
-2.7705444955563543,-0.15493364989519845,0.009792576144291422,0.0
-0.21562206162935849,-0.5626856366415489,-0.7370078281121425,0.0
-2.674899173767417,-0.8294745233081631,-0.37662078372379565,0.0
-0.877506049363917,-1.369554000387647,-0.7740627676781272,0.0
-2.20588357004216,-0.7172075510162079,-0.4299009040526688,0.0
-2.328208751464286,-1.6790346487485,0.4291625011689548,0.0
-3.0630332909684577,-0.2548822962095608,-0.6003974078959424,0.0
-0.3759453478053595,-0.7569892000207905,-0.2165148736921288,0.0
-1.9076786060020008,0.7285119039896012,-0.7323203511667494,0.0
-1.3675909675805766,-0.2485586239990036,-0.5562561704411972,0.0
-3.571337426195013,-1.5607422536032762,-0.6457441102095312,0.0
-0.10625400377686788,-0.15091220067311029,-0.39403487475788546,0.0
-2.7385533527853343,-0.02262101816826351,-0.40257922833812837,0.0
-0.1117400652597163,-0.45807164867786443,-0.08343617901083347,0.0
-4.159947436116087,0.5706147857276789,0.27472435849959215,0.0
0.7152869550746301,0.1645580294634116,-0.4427662811611801,0.0
-2.735259845973599,1.2018333811018287,-0.7150324381400561,0.0
-1.9762057450022559,-0.7612501706288752,-0.687851687133333,0.0
-1.3981725930406812,0.008902270898758873,-0.8666469011939346,0.0
-1.646045932022266,-0.8170449024930494,-0.3887097520541542,0.0
-2.250229454276314,-0.8951557414942485,-0.24454359541670295,0.0
-1.5515525839848572,-0.2500158610454964,-0.2403575074859601,0.0
-3.0238960045516605,0.09308574276159667,-0.3763430938472599,0.0
-0.47215055477723317,-0.4106249179922633,0.15192425297823772,0.0
-3.6850032048770167,-0.10530198169498821,-0.7969745681504871,0.0
-0.8945543300295128,-0.5004884110603545,-0.5889948165340313,0.0
-2.092891103379825,-0.213662011960144,-0.14527290930548148,0.0
1.3830943645094704,-0.828738443919423,0.6423641697381297,0.0
-4.913215987877624,-0.13806532454799683,-0.6156633848666808,0.0
-0.27988251204948045,-0.8093133003546594,-0.6252053928047299,0.0
-2.1492220676799074,-0.46954836799537275,-1.4828961338706497,0.0
-1.1106878378462413,-0.5345388839652038,-0.5313996138407272,0.0
-3.947198060818288,0.5068674954468596,-0.651893013332486,0.0
-1.5888878010865186,-0.5090288328659676,-1.0844362670260213,0.0
-3.99196956916491,0.2548291242875212,0.2548003952349301,0.0
-1.8725101562705615,-0.3837392655267218,-0.2765686299751211,0.0
-0.9113899997574644,-0.6130161537143404,-0.5117455287844187,0.0
0.05697215529913449,-0.4300240979139425,-0.6625810034123766,0.0
1.4973275836654116,-0.6607576161897589,-0.04409075095321115,0.0
-0.7613599725040214,-0.1409779393674058,-0.3404994341163154,0.0
1.7794019352839712,-0.07877669482379514,-0.24843640837198472,0.0
-0.9091054686288331,-0.6396990559903895,-0.02510282512826035,0.0
1.7299137190353464,0.05976842355989823,-0.42957475269524714,0.0
-0.8028784534453818,-0.6805071289331461,-0.42256416760186394,0.0
1.5131928045649627,-0.18117807590168603,0.28071538251386785,0.0
0.8066618072537074,0.4326403071898056,0.3208866668442201,0.0
2.12730529733203,-0.40309495046061666,0.12873848651574896,0.0
2.4458542457759633,0.2939476439919846,0.4705918670037552,0.0
0.03798787048197994,-0.3470213490535978,-0.06617955712966725,0.0
1.9690802200950877,-0.48045688294175165,0.07928523796515591,0.0
0.006978914030121711,-0.55721985124499,0.19620629858421057,0.0
1.7571078094877117,-0.019568835657065093,-0.09243670165623734,0.0
-0.3534859799405524,0.9520572481608996,0.0764357327085222,0.0
1.637898183627893,-0.5599812370773254,0.16982227158972146,0.0
-0.7729967542347623,-0.04844254157924054,0.027227431218517305,0.0
0.02531094822570388,0.3970983848042912,0.3906168325978884,0.0
0.34747994506000485,0.2812591470433464,-0.1443944285596933,0.0
2.9853201501321296,0.4038653362385969,-0.889367930157831,0.0
-0.39174115548675803,-0.16145770890316424,0.5999885915922296,0.0
1.2472273517443733,-0.22944421183585598,-0.20797808337864623,0.0
0.303187161641631,-0.31022132115261486,-0.14590186030178856,0.0
2.704474848445464,0.23908161276397671,-0.31255461670846363,0.0
-0.3191933507275047,0.5923530607470995,-0.13850112513794569,0.0
1.4052547100314672,0.18779560873062015,-0.4019105282425039,0.0
-0.4727513251899733,-0.6171144422231908,0.3934662837831652,0.0
0.10664505942991183,0.28156806875617785,-0.39649337345174074,0.0
0.3216525693985989,0.16344200959755656,0.15631683924243123,0.0
2.52074904320368,-0.26652614080084747,-0.16356466196253036,0.0
0.808384389417435,1.3083438142242616,-0.44132995153858157,0.0
1.9016994150359825,-0.9491305942652613,-0.31204435621363463,0.0
0.515542166095282,0.3820573355224613,0.798957154520853,0.0
3.250811586229179,-1.4538810286066703,-0.5857264861643094,0.0
-0.150542921255051,-0.43374031135512875,0.19163249077799024,0.0
3.1790411210820126,-0.31496130147061374,0.22899492504866098,0.0
1.5673779304453677,0.804342682875189,-0.3984314729931441,0.0
1.9960636904262468,0.37739668442499635,-0.3885641577134377,0.0
-0.13957437427846983,0.7759751919596131,0.2865034450390731,0.0
1.9461248737930017,-0.3234253889963315,-0.2145921082373021,0.0
0.7218508523866599,0.2446916282849036,-0.5347066293762596,0.0
1.5620501272932725,-0.5111900405913734,-0.23659769958765361,0.0
-0.389330222781336,0.5136127472688999,-0.25174696746589237,0.0
2.0411568523538635,-0.10717817484515246,-0.03947985549608983,0.0
0.04693392708141333,0.23732953696492567,-0.0634299269322781,0.0
2.16128892841639,0.588437788507991,-0.3093956335569855,0.0
-1.2120350396993516,-0.1857582943776724,-0.6592622519484933,0.0
2.418504311274285,0.32295055767366626,-0.5975793002562557,0.0
1.6586785920952978,0.29134135691322166,-0.04902323583539199,0.0
3.314620556270749,-0.8507855427252777,-0.25300507608452144,0.0
-0.6425283187342492,0.49919271770211066,-0.15298890558292902,0.0
3.686400795127052,-0.06430557700934156,-0.4578455607788604,0.0
1.562821203217265,0.7635902803216009,-0.43713565130600984,0.0
2.0059546787505527,-0.21341659537889526,-0.004385174204681664,0.0
-1.2189881821113597,0.38827573951052846,-0.06465205902375601,0.0
2.6816204147740206,-0.3822338957732724,-0.6994587393929651,0.0
3.49430111617189,1.0016552197867532,-0.13050634953840157,0.0
4.022440313427804,-0.21596369778552488,-0.08726986419064356,0.0
2.7407911903498174,0.769686754382452,0.3638734784292782,0.0
4.665514788746194,-0.080048987990867,0.331950936972103,0.0
2.433746201710767,0.7498130742085947,0.13618012124449214,0.0
4.628943752648404,0.04871085346358882,0.18883257407065562,0.0
1.7340130342499303,0.1690174101667949,-0.2487018221857118,0.0
3.806907778964986,-0.4206274657871649,0.4234951308538698,0.0
1.2773407579224312,-0.6922241801992863,0.19955541292937398,0.0
4.062437950026466,0.4390579474391162,0.2562121413379787,0.0
2.3963145164690345,0.0623552363919409,-0.024116499279334045,0.0
3.900346695671125,-0.3902167680422613,-0.020755532010107606,0.0
3.37565079356973,0.42882116086340905,0.11767342775807745,0.0
3.9321277560842343,-0.22358135531026435,0.11782008969544755,0.0
3.215149814033636,0.10838735891254311,0.6016393254746941,0.0
4.967590053791838,-0.492871599873408,-0.5364834304018995,0.0
2.085212765077087,0.3131289391229713,-0.5203593868247485,0.0
3.878167640509486,0.024078336710562188,0.4004119007939549,0.0
2.6249045396901924,-0.26023627810397826,0.1984145240674189,0.0
3.806154029006193,-0.31177607771104815,-0.0016453285016778422,0.0
2.7368097479517046,0.04852550329921616,0.016872363925377318,0.0
5.170396748325606,0.16773472453499164,-0.3761422355638339,0.0
3.6403838395780745,0.03631444986249574,-0.25412776469441267,0.0
4.839266484658366,0.719080754342159,-0.20916496208461682,0.0
2.237902756935505,-0.05883868385249127,0.22441439052167822,0.0
5.20801244448644,-0.9954352994462846,-0.19890464489901938,0.0
2.2912594480241633,-0.634442545941411,-0.04699458280435743,0.0
3.920223109439734,-0.11179904811613697,0.31182546057751226,0.0
2.4066551395138958,1.166908626309817,-0.3665790296464711,0.0
3.4563142180713458,0.09366185773977165,0.3042832216034304,0.0
3.126714961257027,-0.27049981389995675,-0.12216984746008239,0.0
4.965958913155684,-0.9559702247136627,-0.184790425723919,0.0
3.1028133862238754,1.1181809609007272,0.21393375660708674,0.0
3.965130425920881,0.2831259695582544,0.3890436901710225,0.0
2.6108605674631327,-0.3379700938994412,0.4199339970706498,0.0
5.100892916455731,-0.3740181001822772,-0.10376603942509327,0.0
2.838908305965823,0.6378901640363748,0.12143866003988564,0.0
4.191998135794069,0.9190425744237951,-0.8595667263528619,0.0
2.6793811274425834,0.5368932696601909,-0.5221762754000614,0.0
4.263810531772885,-0.09065301127146302,0.08685985161004416,0.0
1.8862560437528113,0.24115765692367291,0.11322766027245357,0.0
5.499279101802938,-0.007216970434011568,-0.2336690768552731,0.0
2.8736505369444014,0.48331669653801534,-0.0925830955751026,0.0
3.9199442449264983,-0.0773979129139592,-0.4009946816236887,0.0
3.406359288974206,-0.4759980750658608,0.35900398144420037,0.0
4.989523472822744,-0.0987979834798503,-0.2175309566173421,0.0
2.1354399339235224,0.20425087592121594,0.073543700240389,0.0
5.138300198150776,-0.02013517069305486,-0.5934225208523288,0.0
2.504264216144236,0.6905015717740924,-0.13596240371373358,0.0
3.8704473960491685,0.1347632144716261,-0.17031793197628486,0.0
1.977247168269784,-0.04068939438260807,0.039000218135670374,0.0
4.4684224393374725,-0.09839881266143431,0.24872970882717732,0.0
1.774247902648167,1.0669318606324742,0.09637213416991014,0.0
4.894813822984138,1.3012579702124485,-0.03314502279064359,0.0
3.0552207744904023,0.6521599557029896,0.23389132047287553,0.0
3.7622728647293933,0.18136143972411548,-0.5123399227093617,0.0
2.227061805442682,1.01409871226237,-0.24521121749065797,0.0
3.8413177949197284,0.38647587707909564,0.36462910765139983,0.0
1.451949515152793,0.01774367670970009,-0.12761301462362207,0.0
3.991734045748885,-0.1983915966118147,-0.025644795174587343,0.0
-1.7190572004003586,-0.23624407539351974,-0.40300022628885285,0.0
0.04987877932577525,-0.9121020891926594,-0.16778280970424303,0.0
-4.009612997728992,-0.31859845891992955,-0.5646250615439563,0.0
-1.4790346916695938,-2.141694720739511,-0.7054474366542204,0.0
-2.6699608924801868,0.2298576367613138,-0.335395703012683,0.0
-0.9532265997484543,-0.7319547477015624,-0.48153204145529527,0.0
-3.070196392596753,-0.12186107222452153,-1.0738859107708325,0.0
-1.344155655061599,-0.6007755274595685,-0.24717848744041382,0.0
-5.093138908162542,0.1481496312535002,-0.5096864187417007,0.0
-0.8409708808916732,-0.24543415156793813,-1.003495438832785,0.0
-4.193419979093654,0.7185975738037349,-0.42078135025759367,0.0
-1.5355543979522241,-0.40520032903230996,-0.47042411659593664,0.0
-2.0632740515587544,0.9750780788337476,-1.1264884584786512,0.0
-2.3271569484218024,-0.28095050260507876,-0.2268558317727346,0.0
-0.26245214932981664,-0.3474108695438128,-0.8155198634744368,0.0
-1.3141514674056236,0.35215759588002393,-1.081319905085487,0.0
-4.22027649120952,0.04199725438285641,-0.24671294831016588,0.0
-1.2332282242336565,0.47240613884884813,-0.7360292909789526,0.0
-3.3266026862545743,0.48902375795237074,-0.28940781176208963,0.0
-0.5892333218111682,-0.8794470947288772,-0.6867191058555995,0.0
-5.405594300272643,0.6758953124764722,-0.9247858484939069,0.0
-2.733226506771045,-0.5257263727680539,-0.6432954305396309,0.0
-3.44394888277208,0.5501016887076546,-0.055914307355811495,0.0
-0.29771603590593093,-0.6902321065545178,-0.38051225336654587,0.0
-4.131778030696698,0.4170040012367999,-0.2192452721849436,0.0
-0.9570304666919522,0.3317945990668794,-0.6112162726072509,0.0
-2.876075802143089,0.5955690250618818,-0.1876987266654406,0.0
-1.4497927876845813,-1.2674445890369057,-0.47903430076321907,0.0
-3.804405834420251,0.2165425811733595,-0.1909897744350475,0.0
-1.7848534138088563,-1.2710046678477802,-0.25211125521993244,0.0
-4.584644864665262,-0.7882326077542667,-0.5692285735467848,0.0
-1.3629132812714835,-0.09725485118880772,-0.6550038270197491,0.0
-3.457105342445668,0.3987830562320211,-1.2992374406789877,0.0
-1.6092435551397672,-0.2226930873708945,-0.926928468757272,0.0
-2.647335307456851,0.3120720625800125,-0.6026550024029588,0.0
-1.344579954550973,-0.7657761333104919,0.14379044090259752,0.0
-3.9171728164988044,0.5795099396574281,-0.4723195148010498,0.0
-1.5559136462806256,-0.2633019120984264,-0.3188151205028844,0.0
-2.48118091955457,0.6271542655493999,-0.5222630441064456,0.0
-1.721354219700935,-0.41007737095567026,0.223399610303712,0.0
-2.5173111315042282,0.15070660886211898,-0.3372715127644595,0.0
-2.2155078009227793,-0.3358140928448651,-0.6520151453642289,0.0
-3.9608684577401383,0.22975002614703208,-0.009924414937792983,0.0
-0.9747771003663517,-0.5066487758332722,-0.2742402182017386,0.0
-3.6382137818406757,-0.596544130234087,-0.26685838960603653,0.0
-0.7951808857912782,-0.37404865954705774,0.01756794709473685,0.0
-3.824831586874225,0.8576212948709253,-0.4452857656672782,0.0
-0.5719973463065959,-0.812507444099673,0.06522736895146883,0.0
-3.8260319347851612,-0.11178484295326384,-0.1360082139432764,0.0
-1.2613673028705297,0.40475672005318014,-0.32739621178336387,0.0
-4.864964885198528,-0.15128333335063374,-0.2901137785558576,0.0
-2.2378381818485606,-1.197843614976191,-0.42179167152372077,0.0
-3.899034529057001,-0.14459583185051128,-0.5786698421215989,0.0
-0.2657813288587198,-0.004594674025821405,-0.09697197587954184,0.0
-4.049677011173026,-0.21843256850524234,-0.34390981598205006,0.0
-1.1889822849475011,-0.4104166503617682,-0.8004452822087366,0.0
-3.5520876715403866,0.013042378089792157,-0.3098757899495812,0.0
-1.9188678875603293,0.7599141901192995,-1.1890353630769626,0.0
1.682318894247197,0.1739991528285558,-1.085070880666423,0.0
-1.7856897239679455,0.85050263383603,-0.14772577565650988,0.0
2.166618778992043,-0.2852872587295454,-0.30821082993910986,0.0
-0.7926888122403432,0.1578110912885676,0.01664845576532596,0.0
2.824687541992878,-0.5158362763410997,-0.026625800344537216,0.0
-0.30014368847655115,0.48377126028318046,-0.6120522539144633,0.0
0.7521982903941224,0.11262449825074844,-0.28789762399843566,0.0
-0.7823497107776484,0.555727956425307,-0.22284535603402583,0.0
1.8008392535004996,-0.22553373974768368,-0.2887932101668776,0.0
-1.010552676869413,1.3216521343215266,-0.3321559234657924,0.0
-0.03266257088959881,-0.10145378068653658,-0.10613598117582047,0.0
-1.7636498239474925,0.4046064934442613,-0.3430664833395808,0.0
1.3802343094793352,-0.5464290466754486,-0.44302537959601423,0.0
-0.07472090625817512,0.8386812504713846,0.2993605515142466,0.0
1.5292079354218153,-0.2306839228055115,-0.36765424890947146,0.0
-0.7717985964997898,0.5450725118104274,-0.819338386502685,0.0
2.025509587435309,0.019902582885548917,-0.17133481603605016,0.0
-0.7768978320493791,0.6769268720374608,-0.622612120954136,0.0
2.2571310771056297,-0.5672404316831751,-0.4445779433296627,0.0
-0.7914400722643007,0.22704457095965283,-0.4062323403013689,0.0
0.4127286038077602,0.16483292498164778,-0.8003037504261645,0.0
-0.791349035754089,-0.1224332222519553,-0.31243037565825044,0.0
1.702265700530036,-0.21052497481180218,-0.6046302034041732,0.0
-1.4772243047631841,0.42601513506325905,-0.04715742140804651,0.0
0.2433034120434935,-0.042521989321731374,-0.47578798913292086,0.0
0.26537196278512304,0.2284572413547378,-0.5719953208700569,0.0
2.507830441080418,-0.4761025899217185,-0.2491923637838084,0.0
-1.5766485910480068,-0.3578240075707909,-0.27461631724625435,0.0
0.25190300116339315,-0.39425705894761753,-0.42968094638073284,0.0
-1.0114714451907636,1.515588332820964,-0.6133335842154736,0.0
1.0866666338212732,-0.12517911376752924,-0.3141171314258636,0.0
0.05597241990891863,1.1010347704568664,-0.3943810045932423,0.0
1.1432482084333284,-0.6975239840018371,-0.43614772560930504,0.0
-1.2779773902781397,0.30709879179538535,0.1321748157326521,0.0
3.305042453757522,-0.280699604767122,-0.8532605184883417,0.0
-0.6021979420179997,0.48028164590205663,-0.9058193670515736,0.0
2.7020421738188514,-0.08695767208126876,-0.41530619198727503,0.0
-0.8196208542589852,0.10664697376675619,-0.4330492303948143,0.0
